time,g avg,g high,g low,°C avg,°C high,°C low,sample qty,rssi avg,rssi high,rssi low
12/2/2020  3:00:00 PM,0.431,5.158,0.022,25,26,25,470,-55,-47,-75.5
12/2/2020  2:00:00 PM,0.446,9.492,0.023,25,25,24,595,-55,-46,-78
12/2/2020  1:00:00 PM,0.492,9.943,0.018,25,25,24,643,-55,-47,-77
12/2/2020  12:00:00 PM,0.357,5.183,0.025,25,25,24,423,-55,-46.5,-62.5
12/2/2020  11:00:00 AM,0.411,3.81,0.018,25,25,24,342,-56,-47.5,-68.5
12/2/2020  10:00:00 AM,0.038,0.053,0.025,25,25,24,30,-56,-49,-60
12/2/2020  9:00:00 AM,0.038,0.053,0.028,25,25,24,30,-55,-50,-59.5
12/2/2020  8:00:00 AM,0.039,0.058,0.023,24,25,23,30,-55,-50,-59.5
12/2/2020  7:00:00 AM,0.039,0.055,0.025,25,25,23,30,-56,-48.5,-59.5
12/2/2020  6:00:00 AM,0.039,0.06,0.025,25,25,24,30,-55,-49.5,-59.5
12/2/2020  5:00:00 AM,0.039,0.052,0.027,25,25,24,30,-56,-50.5,-59.5
12/2/2020  4:00:00 AM,0.036,0.056,0.026,25,25,24,30,-56,-50,-60
12/2/2020  3:00:00 AM,0.037,0.053,0.025,25,25,24,29,-56,-50,-60
12/2/2020  2:00:00 AM,0.036,0.048,0.022,25,25,24,30,-56,-50.5,-60
12/2/2020  1:00:00 AM,0.037,0.048,0.026,25,25,24,30,-56,-50,-59.5
12/2/2020  12:00:00 AM,0.038,0.053,0.025,24,25,23,30,-56,-49,-60
12/1/2020  11:00:00 PM,0.039,0.061,0.026,24,24,23,30,-56,-49.5,-60
12/1/2020  10:00:00 PM,0.038,0.057,0.026,24,24,23,29,-56,-50.5,-60
12/1/2020  9:00:00 PM,0.393,3.581,0.023,24,24,23,174,-56,-48,-60.5
12/1/2020  8:00:00 PM,0.286,3.701,0.018,23,24,23,143,-56,-48,-60.5
12/1/2020  7:00:00 PM,0.381,7.24,0.025,23,24,23,507,-56,-41,-62
12/1/2020  6:00:00 PM,0.422,4.545,0.026,23,24,23,587,-57,-48,-65.5
12/1/2020  5:00:00 PM,0.49,8.928,0.026,25,25,24,797,-56,-46.5,-65.5
12/1/2020  4:00:00 PM,0.415,7.382,0.023,25,25,24,685,-56,-46,-66
12/1/2020  3:00:00 PM,0.403,5.357,0.025,24,25,24,591,-55,-46,-62.5
12/1/2020  2:00:00 PM,0.374,4.633,0.023,24,25,23,525,-56,-46,-64.5
12/1/2020  1:00:00 PM,0.362,5.147,0.023,24,25,23,656,-55,-46,-62
12/1/2020  12:00:00 PM,0.368,4.65,0.027,25,25,24,372,-54,-45,-59.5
12/1/2020  11:00:00 AM,0.18,1.682,0.023,25,25,24,53,-54,-46.5,-61
12/1/2020  10:00:00 AM,0.042,0.176,0.025,25,25,24,31,-54,-46,-58
12/1/2020  9:00:00 AM,0.044,0.217,0.025,25,25,25,31,-54,-47.5,-58.5
12/1/2020  8:00:00 AM,0.038,0.05,0.021,25,25,25,28,-55,-47,-58.5
12/1/2020  7:00:00 AM,0.035,0.051,0.016,25,25,25,30,-53,-48,-57
12/1/2020  6:00:00 AM,0.039,0.053,0.03,25,25,24,30,-54,-47,-58
12/1/2020  5:00:00 AM,0.039,0.057,0.028,25,25,24,30,-54,-47,-58.5
12/1/2020  4:00:00 AM,0.039,0.053,0.026,25,25,24,30,-55,-49.5,-58.5
12/1/2020  3:00:00 AM,0.039,0.051,0.027,25,25,24,30,-55,-48.5,-58
12/1/2020  2:00:00 AM,0.037,0.05,0.025,24,25,24,29,-55,-48.5,-58
12/1/2020  1:00:00 AM,0.039,0.052,0.028,24,24,24,30,-55,-49,-58
12/1/2020  12:00:00 AM,0.036,0.05,0.022,24,25,24,30,-55,-47,-58
11/30/2020  11:00:00 PM,0.036,0.053,0.025,24,24,23,30,-54,-49,-58
11/30/2020  10:00:00 PM,0.415,3.992,0.026,24,24,23,116,-54,-47.5,-60.5
11/30/2020  9:00:00 PM,0.385,6.423,0.022,23,24,23,265,-54,-47.5,-58
11/30/2020  8:00:00 PM,0.446,4.816,0.018,24,24,23,362,-54,-46.5,-76.5
11/30/2020  7:00:00 PM,0.403,8.477,0.016,24,24,23,448,-54,-47.5,-67.5
11/30/2020  6:00:00 PM,0.405,8.848,0.017,23,24,23,369,-54,-45.5,-60
11/30/2020  5:00:00 PM,0.41,4.787,0.027,24,24,23,625,-54,-45,-59.5
11/30/2020  4:00:00 PM,0.38,5.011,0.023,24,25,23,410,-53,-44,-60.5
11/30/2020  3:00:00 PM,0.374,3.77,0.023,25,25,24,476,-53,-44,-59
11/30/2020  2:00:00 PM,0.414,7.396,0.023,25,25,25,332,-55,-47.5,-59
11/30/2020  1:00:00 PM,0.415,5.072,0.022,25,25,24,521,-56,-46.5,-65
11/30/2020  12:00:00 PM,0.408,3.921,0.028,25,25,25,252,-56,-48,-61.5
11/30/2020  11:00:00 AM,0.463,5.022,0.028,25,25,24,450,-56,-46.5,-64.5
11/30/2020  10:00:00 AM,0.352,4.456,0.026,25,25,24,155,-56,-48,-60
11/30/2020  9:00:00 AM,0.038,0.057,0.027,25,25,24,30,-56,-47,-60
11/30/2020  8:00:00 AM,0.043,0.108,0.031,24,25,24,30,-57,-50,-60
11/30/2020  7:00:00 AM,0.038,0.052,0.02,24,24,24,30,-55,-48.5,-60.5
11/30/2020  6:00:00 AM,0.036,0.051,0.022,24,24,23,29,-56,-47.5,-63.5
11/30/2020  5:00:00 AM,0.036,0.05,0.025,24,24,23,30,-54,-47,-59
11/30/2020  4:00:00 AM,0.039,0.052,0.026,24,24,23,30,-55,-47.5,-59.5
11/30/2020  3:00:00 AM,0.037,0.051,0.025,24,24,23,30,-55,-48,-59
11/30/2020  2:00:00 AM,0.04,0.058,0.018,24,24,23,30,-55,-49,-59.5
11/30/2020  1:00:00 AM,0.039,0.05,0.025,23,24,23,30,-55,-47.5,-59
11/30/2020  12:00:00 AM,0.035,0.052,0.02,23,24,23,30,-55,-47.5,-59.5
11/29/2020  11:00:00 PM,0.367,4.447,0.02,23,23,23,159,-57,-48,-63.5
11/29/2020  10:00:00 PM,0.062,0.306,0.026,23,23,23,35,-56,-48.5,-58
11/29/2020  9:00:00 PM,0.412,7.268,0.025,23,23,22,353,-55,-45.5,-60
11/29/2020  8:00:00 PM,0.416,4.638,0.027,23,23,22,227,-54,-47.5,-58
11/29/2020  7:00:00 PM,0.036,0.051,0.018,23,23,23,30,-52,-47.5,-54.5
11/29/2020  6:00:00 PM,0.378,4.711,0.023,23,23,22,328,-54,-47.5,-64.5
11/29/2020  5:00:00 PM,0.399,4.667,0.023,23,23,22,499,-53,-47,-57.5
11/29/2020  4:00:00 PM,0.406,3.321,0.022,22,23,22,452,-53,-45.5,-57
11/29/2020  3:00:00 PM,0.398,6.012,0.022,22,23,21,437,-55,-48,-64
11/29/2020  2:00:00 PM,0.399,4.235,0.023,22,22,21,688,-55,-47.5,-60.5
11/29/2020  1:00:00 PM,0.415,4.632,0.026,22,23,22,623,-55,-45.5,-59
11/29/2020  12:00:00 PM,0.421,3.995,0.017,22,23,22,316,-55,-47.5,-61.5
11/29/2020  11:00:00 AM,0.038,0.058,0.026,23,23,22,30,-56,-48.5,-59.5
11/29/2020  10:00:00 AM,0.036,0.048,0.02,23,23,23,30,-56,-49.5,-59.5
11/29/2020  9:00:00 AM,0.037,0.051,0.025,23,24,23,30,-56,-48,-57
11/29/2020  8:00:00 AM,0.038,0.052,0.026,24,24,23,30,-55,-48,-58
11/29/2020  7:00:00 AM,0.037,0.048,0.025,24,24,24,29,-55,-49.5,-57.5
11/29/2020  6:00:00 AM,0.037,0.06,0.018,24,24,24,30,-55,-51,-59
11/29/2020  5:00:00 AM,0.037,0.052,0.022,24,24,24,30,-56,-49,-58.5
11/29/2020  4:00:00 AM,0.037,0.047,0.022,24,25,24,30,-55,-49,-57
11/29/2020  3:00:00 AM,0.037,0.051,0.023,24,24,23,30,-56,-49.5,-57
11/29/2020  2:00:00 AM,0.037,0.05,0.023,24,24,24,30,-55,-49.5,-57
11/29/2020  1:00:00 AM,0.039,0.053,0.018,24,25,24,30,-56,-50,-59
11/29/2020  12:00:00 AM,0.038,0.051,0.025,24,24,24,28,-55,-49.5,-57.5
11/28/2020  11:00:00 PM,0.037,0.051,0.02,24,24,24,30,-55,-48.5,-57
11/28/2020  10:00:00 PM,0.038,0.053,0.025,24,24,23,30,-55,-50.5,-58.5
11/28/2020  9:00:00 PM,0.463,7.937,0.026,24,24,23,432,-55,-46.5,-61
11/28/2020  8:00:00 PM,0.404,4.83,0.025,23,24,23,351,-53,-46,-57
11/28/2020  7:00:00 PM,0.036,0.052,0.02,23,24,23,30,-53,-48,-55
11/28/2020  6:00:00 PM,0.037,0.06,0.023,23,24,23,29,-53,-46.5,-55.5
11/28/2020  5:00:00 PM,0.381,4.127,0.031,23,24,23,591,-53,-45,-58.5
11/28/2020  4:00:00 PM,0.384,4.433,0.025,23,24,23,515,-54,-45.5,-58.5
11/28/2020  3:00:00 PM,0.372,4.708,0.023,23,24,23,685,-54,-45.5,-60
11/28/2020  2:00:00 PM,0.316,2.718,0.023,23,23,22,187,-54,-46.5,-58.5
11/28/2020  1:00:00 PM,0.397,3.542,0.025,23,23,23,157,-55,-48,-60
11/28/2020  12:00:00 PM,0.342,5.077,0.023,23,24,23,97,-54,-47.5,-56.5
11/28/2020  11:00:00 AM,0.281,2.567,0.021,23,24,23,232,-54,-50.5,-57
11/28/2020  10:00:00 AM,0.039,0.051,0.027,23,24,23,29,-53,-51,-55.5
11/28/2020  9:00:00 AM,0.037,0.051,0.026,24,24,23,30,-53,-50,-55.5
11/28/2020  8:00:00 AM,0.038,0.056,0.025,24,25,24,30,-53,-51,-55
11/28/2020  7:00:00 AM,0.039,0.057,0.026,24,25,24,30,-53,-50.5,-55.5
11/28/2020  6:00:00 AM,0.038,0.051,0.026,24,25,24,30,-53,-52,-55
11/28/2020  5:00:00 AM,0.039,0.057,0.023,25,25,24,30,-53,-50,-55.5
11/28/2020  4:00:00 AM,0.035,0.053,0.018,24,25,24,30,-53,-51,-54
11/28/2020  3:00:00 AM,0.037,0.056,0.027,24,25,24,30,-53,-50.5,-55.5
11/28/2020  2:00:00 AM,0.038,0.055,0.025,24,25,24,30,-53,-51,-55.5
11/28/2020  1:00:00 AM,0.038,0.046,0.026,24,25,24,30,-54,-51,-56
11/28/2020  12:00:00 AM,0.039,0.048,0.025,24,25,24,30,-53,-50.5,-56
11/27/2020  11:00:00 PM,0.037,0.047,0.022,24,25,24,30,-53,-50.5,-55.5
11/27/2020  10:00:00 PM,0.039,0.055,0.027,24,25,24,30,-53,-51,-56
11/27/2020  9:00:00 PM,0.037,0.048,0.023,24,25,24,30,-53,-51.5,-55
11/27/2020  8:00:00 PM,0.038,0.047,0.026,24,24,23,29,-53,-50.5,-53.5
11/27/2020  7:00:00 PM,0.036,0.05,0.026,25,25,24,30,-54,-51,-63
11/27/2020  6:00:00 PM,0.035,0.045,0.021,25,25,24,30,-54,-53.5,-54.5
11/27/2020  5:00:00 PM,0.05,0.306,0.018,25,25,24,32,-54,-52,-55
11/27/2020  4:00:00 PM,0.466,5.575,0.028,23,24,23,282,-54,-49,-65
11/27/2020  3:00:00 PM,0.398,3.991,0.022,24,25,23,633,-54,-48,-59
11/27/2020  2:00:00 PM,0.399,4.652,0.02,25,25,24,718,-54,-47.5,-62
11/27/2020  1:00:00 PM,0.497,5.902,0.026,25,25,24,440,-54,-47,-58
11/27/2020  12:00:00 PM,0.448,5.085,0.018,24,25,23,214,-53,-48,-56.5
11/27/2020  11:00:00 AM,0.445,4.89,0.027,25,25,23,699,-53,-47,-58.5
11/27/2020  10:00:00 AM,0.282,2.277,0.022,25,25,25,125,-53,-47.5,-56.5
11/27/2020  9:00:00 AM,0.039,0.055,0.025,25,25,24,30,-53,-50.5,-56.5
11/27/2020  8:00:00 AM,0.038,0.141,0.021,24,25,24,31,-54,-49,-56
11/27/2020  7:00:00 AM,0.037,0.048,0.026,25,25,24,30,-53,-49,-55
11/27/2020  6:00:00 AM,0.039,0.055,0.026,25,25,24,30,-53,-47,-55.5
11/27/2020  5:00:00 AM,0.038,0.052,0.027,25,25,24,30,-52,-48.5,-53.5
11/27/2020  4:00:00 AM,0.037,0.052,0.028,25,25,25,30,-53,-49.5,-55
11/27/2020  3:00:00 AM,0.037,0.053,0.025,25,25,25,29,-52,-47.5,-53.5
11/27/2020  2:00:00 AM,0.035,0.056,0.022,25,25,24,30,-53,-48.5,-55.5
11/27/2020  1:00:00 AM,0.037,0.057,0.021,25,25,25,29,-53,-47,-53.5
11/27/2020  12:00:00 AM,0.038,0.053,0.027,25,25,24,30,-53,-47.5,-55.5
11/26/2020  11:00:00 PM,0.037,0.06,0.026,25,25,24,30,-53,-48,-53.5
11/26/2020  10:00:00 PM,0.205,2.548,0.023,25,25,24,75,-53,-48,-57
11/26/2020  9:00:00 PM,0.197,1.721,0.023,25,25,24,83,-53,-47,-56.5
11/26/2020  8:00:00 PM,0.207,3.103,0.023,24,25,24,37,-52,-47.5,-54
11/26/2020  7:00:00 PM,0.423,5.138,0.017,24,25,24,312,-53,-46.5,-55
11/26/2020  6:00:00 PM,0.295,2.886,0.023,24,25,23,127,-53,-48,-56
11/26/2020  5:00:00 PM,0.447,4.247,0.02,25,25,24,611,-53,-46.5,-60
11/26/2020  4:00:00 PM,0.44,5.403,0.018,25,25,24,783,-54,-44.5,-62.5
11/26/2020  3:00:00 PM,0.405,9.618,0.023,25,25,25,545,-53,-43,-61.5
11/26/2020  2:00:00 PM,0.461,4.565,0.028,25,25,24,681,-53,-44.5,-58.5
11/26/2020  1:00:00 PM,0.347,4.273,0.023,25,25,24,537,-53,-46,-64.5
11/26/2020  12:00:00 PM,0.486,8.256,0.021,24,25,23,410,-60,-49.5,-70.5
11/26/2020  11:00:00 AM,0.377,3.761,0.026,25,25,25,510,-60,-52,-67.5
11/26/2020  10:00:00 AM,0.053,0.237,0.027,25,25,24,31,-60,-56,-63
11/26/2020  9:00:00 AM,0.037,0.053,0.023,25,25,24,30,-59,-56.5,-62.5
11/26/2020  8:00:00 AM,0.037,0.053,0.021,25,25,25,30,-58,-53.5,-60.5
11/26/2020  7:00:00 AM,0.035,0.05,0.025,25,25,25,30,-58,-54.5,-61
11/26/2020  6:00:00 AM,0.036,0.05,0.022,25,25,25,30,-58,-55.5,-60.5
11/26/2020  5:00:00 AM,0.037,0.053,0.023,25,25,25,29,-58,-55,-60.5
11/26/2020  4:00:00 AM,0.039,0.052,0.026,25,25,25,30,-58,-55,-59.5
11/26/2020  3:00:00 AM,0.037,0.051,0.022,25,25,25,30,-58,-55.5,-60
11/26/2020  2:00:00 AM,0.038,0.05,0.027,25,25,25,30,-58,-54,-59
11/26/2020  1:00:00 AM,0.035,0.05,0.023,25,25,25,30,-58,-55,-58.5
11/26/2020  12:00:00 AM,0.038,0.052,0.025,25,25,25,29,-57,-54.5,-58.5
11/25/2020  11:00:00 PM,0.036,0.048,0.026,25,25,24,30,-58,-54,-58.5
11/25/2020  10:00:00 PM,0.037,0.055,0.021,25,25,24,30,-58,-54.5,-58.5
11/25/2020  9:00:00 PM,0.372,3.943,0.026,25,25,24,265,-58,-53.5,-67
11/25/2020  8:00:00 PM,0.39,4.52,0.021,25,25,24,358,-58,-53.5,-67.5
11/25/2020  7:00:00 PM,0.367,5.086,0.021,25,25,25,491,-59,-52.5,-62.5
11/25/2020  6:00:00 PM,0.432,7.123,0.026,25,25,24,571,-58,-52.5,-61
11/25/2020  5:00:00 PM,0.408,5.771,0.02,25,25,24,682,-59,-53,-66
11/25/2020  4:00:00 PM,0.453,7.243,0.028,25,25,24,547,-59,-49.5,-65.5
11/25/2020  3:00:00 PM,0.384,5.848,0.027,24,25,24,451,-59,-51.5,-64.5
11/25/2020  2:00:00 PM,0.382,3.833,0.022,24,25,23,459,-59,-51.5,-66.5
11/25/2020  1:00:00 PM,0.317,3.135,0.025,24,25,24,170,-61,-54,-65
11/25/2020  12:00:00 PM,0.322,2.683,0.025,25,25,24,240,-60,-53.5,-64.5
11/25/2020  11:00:00 AM,0.112,0.683,0.027,25,25,24,41,-60,-56.5,-64.5
11/25/2020  10:00:00 AM,0.389,6.048,0.018,25,25,25,268,-60,-52.5,-68
11/25/2020  9:00:00 AM,0.207,3.306,0.025,25,25,25,38,-59,-54,-63
11/25/2020  8:00:00 AM,0.037,0.053,0.025,25,25,25,29,-59,-54,-62
11/25/2020  7:00:00 AM,0.068,0.623,0.022,25,25,25,32,-59,-55.5,-63
11/25/2020  6:00:00 AM,0.038,0.048,0.023,25,25,25,30,-59,-55,-61.5
11/25/2020  5:00:00 AM,0.036,0.05,0.02,25,25,25,30,-59,-54,-60
11/25/2020  4:00:00 AM,0.036,0.045,0.03,25,25,25,30,-59,-55,-62
11/25/2020  3:00:00 AM,0.04,0.058,0.026,25,25,25,30,-60,-55.5,-61.5
11/25/2020  2:00:00 AM,0.037,0.053,0.018,25,25,25,30,-59,-55.5,-61.5
11/25/2020  1:00:00 AM,0.036,0.052,0.023,25,25,25,30,-59,-55.5,-62.5
11/25/2020  12:00:00 AM,0.036,0.048,0.018,25,25,25,30,-59,-56,-62.5
11/24/2020  11:00:00 PM,0.036,0.045,0.025,25,25,25,30,-59,-56.5,-62
11/24/2020  10:00:00 PM,0.037,0.047,0.02,25,25,24,29,-59,-53.5,-61
11/24/2020  9:00:00 PM,0.039,0.052,0.027,24,25,24,30,-60,-57.5,-63.5
11/24/2020  8:00:00 PM,0.412,4.072,0.018,24,25,23,503,-60,-53,-67.5
11/24/2020  7:00:00 PM,0.394,4.03,0.018,24,25,23,580,-61,-53,-67.5
11/24/2020  6:00:00 PM,0.411,3.707,0.026,24,25,23,665,-61,-53,-67
11/24/2020  5:00:00 PM,0.277,3.94,0.025,25,25,25,181,-62,-52.5,-71
11/24/2020  4:00:00 PM,0.408,5.958,0.027,25,25,25,577,-64,-55.5,-74
11/24/2020  3:00:00 PM,0.377,3.74,0.023,25,25,25,521,-64,-55.5,-71
11/24/2020  2:00:00 PM,0.384,7.065,0.018,25,26,25,509,-64,-55,-73.5
11/24/2020  1:00:00 PM,0.36,3.712,0.026,25,25,25,250,-64,-55.5,-69.5
11/24/2020  12:00:00 PM,0.427,4.395,0.021,25,25,25,509,-64,-53.5,-71
11/24/2020  11:00:00 AM,0.381,4.796,0.023,25,25,25,334,-65,-55.5,-72
11/24/2020  10:00:00 AM,0.263,2.483,0.026,25,25,25,152,-64,-55,-70
11/24/2020  9:00:00 AM,0.037,0.053,0.017,25,25,25,30,-63,-55.5,-68.5
11/24/2020  8:00:00 AM,0.037,0.048,0.025,25,25,24,25,-63,-58,-68
11/24/2020  7:00:00 AM,0.037,0.05,0.025,25,25,24,29,-65,-57.5,-70
11/24/2020  6:00:00 AM,0.037,0.047,0.023,25,25,25,29,-65,-58,-69.5
11/24/2020  5:00:00 AM,0.037,0.052,0.021,25,25,24,30,-65,-58.5,-69
11/24/2020  4:00:00 AM,0.038,0.053,0.023,25,25,24,30,-66,-59.5,-70
11/24/2020  3:00:00 AM,0.037,0.061,0.021,25,25,24,30,-65,-57.5,-70
11/24/2020  2:00:00 AM,0.037,0.058,0.027,25,25,24,29,-65,-59.5,-69.5
11/24/2020  1:00:00 AM,0.035,0.051,0.017,25,25,24,28,-66,-60.5,-70
11/24/2020  12:00:00 AM,0.037,0.051,0.025,25,25,24,29,-65,-59.5,-69.5
11/23/2020  11:00:00 PM,0.034,0.045,0.016,24,25,24,30,-65,-60,-69.5
11/23/2020  10:00:00 PM,0.036,0.052,0.021,24,24,24,30,-66,-58,-69.5
11/23/2020  9:00:00 PM,0.355,5.385,0.026,24,24,23,181,-65,-55,-71
11/23/2020  8:00:00 PM,0.422,8.158,0.027,24,25,23,430,-66,-57,-73
11/23/2020  7:00:00 PM,0.409,4.656,0.018,25,25,24,573,-66,-56.5,-72.5
11/23/2020  6:00:00 PM,0.363,4.396,0.025,23,25,23,323,-66,-56,-73
11/23/2020  5:00:00 PM,0.041,0.173,0.02,24,25,24,31,-65,-57.5,-68.5
11/23/2020  4:00:00 PM,0.345,4.143,0.028,24,25,23,334,-65,-55.5,-72
11/23/2020  3:00:00 PM,0.398,4.052,0.028,24,25,23,492,-65,-56,-72.5
11/23/2020  2:00:00 PM,0.326,4.57,0.017,23,24,23,476,-64,-55.5,-73
11/23/2020  1:00:00 PM,0.278,2.351,0.025,23,24,23,261,-63,-54.5,-69.5
11/23/2020  12:00:00 PM,0.365,6.215,0.02,23,24,23,340,-63,-56,-69.5
11/23/2020  11:00:00 AM,0.198,1.506,0.027,24,25,23,66,-62,-55.5,-70.5
11/23/2020  10:00:00 AM,0.333,3.09,0.022,25,25,24,150,-63,-54,-75.5
11/23/2020  9:00:00 AM,0.038,0.051,0.025,25,25,24,30,-61,-55,-64.5
11/23/2020  8:00:00 AM,0.07,0.551,0.031,25,25,25,33,-61,-55.5,-65
11/23/2020  7:00:00 AM,0.038,0.047,0.017,25,25,25,29,-60,-55,-64.5
11/23/2020  6:00:00 AM,0.037,0.055,0.026,25,25,25,30,-61,-55.5,-64.5
11/23/2020  5:00:00 AM,0.038,0.057,0.027,25,25,25,30,-60,-54.5,-68
11/23/2020  4:00:00 AM,0.038,0.058,0.02,25,25,24,30,-60,-54.5,-64
11/23/2020  3:00:00 AM,0.035,0.046,0.02,25,25,24,30,-61,-56.5,-64
11/23/2020  2:00:00 AM,0.038,0.05,0.03,25,25,24,29,-60,-54.5,-63.5
11/23/2020  1:00:00 AM,0.039,0.051,0.025,25,25,24,30,-60,-55,-64.5
11/23/2020  12:00:00 AM,0.039,0.056,0.026,24,25,24,27,-60,-55.5,-64.5
11/22/2020  11:00:00 PM,0.036,0.048,0.025,24,25,24,30,-60,-56,-64.5
11/22/2020  10:00:00 PM,0.26,3.313,0.021,24,25,24,84,-60,-54.5,-65.5
11/22/2020  9:00:00 PM,0.363,5.417,0.018,24,24,23,385,-62,-53,-67.5
11/22/2020  8:00:00 PM,0.317,2.542,0.026,24,24,23,118,-62,-55,-66.5
11/22/2020  7:00:00 PM,0.381,3.548,0.022,23,24,23,598,-62,-55.5,-73
11/22/2020  6:00:00 PM,0.473,5.678,0.025,23,24,23,113,-62,-55,-68.5
11/22/2020  5:00:00 PM,0.354,2.823,0.027,24,24,23,147,-62,-55,-67
11/22/2020  4:00:00 PM,0.373,4.34,0.016,23,24,23,339,-63,-53.5,-73
11/22/2020  3:00:00 PM,0.404,5.271,0.025,23,23,23,396,-62,-54,-68.5
11/22/2020  2:00:00 PM,0.379,3.886,0.025,22,23,22,375,-62,-55,-70.5
11/22/2020  1:00:00 PM,0.359,3.381,0.022,22,23,22,438,-62,-53.5,-72
11/22/2020  12:00:00 PM,0.244,3.282,0.025,22,23,22,44,-62,-58,-67.5
11/22/2020  11:00:00 AM,0.342,4.71,0.025,22,23,22,179,-61,-54,-66.5
11/22/2020  10:00:00 AM,0.036,0.052,0.026,23,23,23,30,-62,-57.5,-85
11/22/2020  9:00:00 AM,0.038,0.051,0.023,23,24,23,30,-62,-56.5,-65.5
11/22/2020  8:00:00 AM,0.037,0.05,0.022,24,24,23,30,-62,-57,-65.5
11/22/2020  7:00:00 AM,0.036,0.058,0.022,24,24,23,29,-62,-57.5,-65.5
11/22/2020  6:00:00 AM,0.037,0.055,0.025,24,24,24,29,-61,-56.5,-65.5
11/22/2020  5:00:00 AM,0.04,0.056,0.023,24,25,24,30,-62,-57,-65.5
11/22/2020  4:00:00 AM,0.037,0.058,0.028,24,24,24,30,-62,-57,-65
11/22/2020  3:00:00 AM,0.037,0.053,0.021,24,24,24,28,-62,-57.5,-65.5
11/22/2020  2:00:00 AM,0.036,0.047,0.027,24,24,24,30,-61,-56,-65.5
11/22/2020  1:00:00 AM,0.037,0.055,0.025,24,24,24,30,-62,-58,-65.5
11/22/2020  12:00:00 AM,0.035,0.053,0.023,24,24,23,30,-62,-58.5,-65.5
11/21/2020  11:00:00 PM,0.037,0.05,0.025,24,24,23,30,-62,-57.5,-65
11/21/2020  10:00:00 PM,0.038,0.05,0.023,24,24,23,30,-62,-58.5,-65.5
11/21/2020  9:00:00 PM,0.205,2.327,0.03,24,24,23,127,-61,-55,-65.5
11/21/2020  8:00:00 PM,0.229,2.816,0.02,23,24,23,90,-61,-55.5,-67
11/21/2020  7:00:00 PM,0.376,3.82,0.027,23,24,23,608,-61,-53.5,-66.5
11/21/2020  6:00:00 PM,0.364,3.473,0.018,23,23,23,352,-62,-54,-71.5
11/21/2020  5:00:00 PM,0.36,4.525,0.021,23,23,23,406,-61,-54,-66.5
11/21/2020  4:00:00 PM,0.38,6.731,0.023,23,24,23,551,-62,-53,-75
11/21/2020  3:00:00 PM,0.425,6.516,0.022,23,23,22,654,-59,-52,-66
11/21/2020  2:00:00 PM,0.389,4.69,0.021,23,23,22,455,-58,-51.5,-64
11/21/2020  1:00:00 PM,0.273,2.626,0.023,23,23,23,128,-58,-54,-64.5
11/21/2020  12:00:00 PM,0.387,4.566,0.022,23,23,23,300,-57,-51.5,-62.5
11/21/2020  11:00:00 AM,0.092,0.517,0.022,23,24,23,48,-58,-52.5,-60.5
11/21/2020  10:00:00 AM,0.398,4.178,0.028,24,24,23,146,-57,-53,-59.5
11/21/2020  9:00:00 AM,0.038,0.052,0.022,24,25,24,30,-56,-53,-59
11/21/2020  8:00:00 AM,0.036,0.055,0.017,23,24,23,30,-56,-54,-58.5
11/21/2020  7:00:00 AM,0.037,0.056,0.018,23,23,23,30,-57,-52,-59.5
11/21/2020  6:00:00 AM,0.038,0.052,0.025,23,24,23,30,-56,-54,-59
11/21/2020  5:00:00 AM,0.034,0.051,0.021,23,24,23,29,-56,-54,-59
11/21/2020  4:00:00 AM,0.035,0.052,0.026,23,23,23,30,-57,-54,-59.5
11/21/2020  3:00:00 AM,0.037,0.053,0.026,23,23,23,30,-57,-53.5,-59
11/21/2020  2:00:00 AM,0.039,0.051,0.026,23,23,23,30,-57,-54,-59
11/21/2020  1:00:00 AM,0.037,0.061,0.025,23,24,23,30,-57,-54,-60
11/21/2020  12:00:00 AM,0.038,0.05,0.026,24,24,23,29,-57,-55,-59
11/20/2020  11:00:00 PM,0.036,0.047,0.018,24,25,24,30,-57,-54,-59.5
11/20/2020  10:00:00 PM,0.036,0.052,0.026,24,25,24,29,-57,-54.5,-59.5
11/20/2020  9:00:00 PM,0.42,8.502,0.028,24,25,23,360,-57,-51.5,-61
11/20/2020  8:00:00 PM,0.125,1.136,0.025,24,24,23,53,-57,-52.5,-67
11/20/2020  7:00:00 PM,0.358,3.14,0.027,23,24,23,279,-57,-51.5,-63
11/20/2020  6:00:00 PM,0.192,0.977,0.028,23,24,23,77,-58,-51,-70.5
11/20/2020  5:00:00 PM,0.056,0.261,0.023,23,23,23,34,-58,-55,-60
11/20/2020  4:00:00 PM,0.385,6.053,0.028,23,23,23,295,-60,-51.5,-66.5
11/20/2020  3:00:00 PM,0.436,5.911,0.027,24,25,23,606,-60,-49.5,-69
11/20/2020  2:00:00 PM,0.452,4.925,0.026,23,25,23,309,-59,-53.5,-64
11/20/2020  1:00:00 PM,0.038,0.06,0.025,23,24,23,30,-58,-53.5,-62
11/20/2020  12:00:00 PM,0.444,4.652,0.022,24,25,23,324,-58,-51.5,-62
11/20/2020  11:00:00 AM,0.401,4.368,0.026,24,25,23,323,-57,-50.5,-63
11/20/2020  10:00:00 AM,0.045,0.232,0.022,25,25,25,31,-57,-50,-61
11/20/2020  9:00:00 AM,0.037,0.05,0.023,25,25,25,29,-58,-52,-63.5
11/20/2020  8:00:00 AM,0.038,0.056,0.023,25,25,25,30,-59,-53.5,-63
