time,g avg,g high,g low,°C avg,°C high,°C low,sample qty,rssi avg,rssi high,rssi low
12/26/2020  7:00:00 AM,0.037,0.062,0.025,26,26,25,30,-62,-55.5,-65
12/26/2020  6:00:00 AM,0.036,0.05,0.023,26,26,25,30,-61,-56.5,-64
12/26/2020  5:00:00 AM,0.037,0.053,0.026,26,26,26,30,-62,-59,-65
12/26/2020  4:00:00 AM,0.037,0.051,0.021,26,26,26,30,-61,-56.5,-65
12/26/2020  3:00:00 AM,0.039,0.05,0.025,26,26,26,30,-62,-57.5,-65
12/26/2020  2:00:00 AM,0.037,0.056,0.022,26,26,26,30,-61,-57,-65
12/26/2020  1:00:00 AM,0.039,0.053,0.026,26,26,26,30,-62,-55.5,-65
12/26/2020  12:00:00 AM,0.039,0.05,0.025,26,26,26,30,-62,-58,-65.5
12/25/2020  11:00:00 PM,0.036,0.05,0.018,26,26,26,29,-61,-55,-65
12/25/2020  10:00:00 PM,0.037,0.05,0.021,26,26,26,30,-62,-56.5,-65
12/25/2020  9:00:00 PM,0.036,0.052,0.021,26,26,26,30,-62,-57,-64.5
12/25/2020  8:00:00 PM,0.037,0.051,0.025,26,26,26,30,-61,-57,-64
12/25/2020  7:00:00 PM,0.04,0.061,0.026,26,26,26,30,-62,-58,-64.5
12/25/2020  6:00:00 PM,0.037,0.047,0.017,26,26,26,29,-62,-57.5,-65
12/25/2020  5:00:00 PM,0.038,0.05,0.027,26,26,26,30,-61,-57.5,-64
12/25/2020  4:00:00 PM,0.037,0.06,0.022,26,26,26,30,-62,-56.5,-65
12/25/2020  3:00:00 PM,0.038,0.057,0.023,26,26,26,30,-61,-55.5,-64.5
12/25/2020  2:00:00 PM,0.038,0.053,0.025,26,26,26,30,-62,-58.5,-65
12/25/2020  1:00:00 PM,0.038,0.055,0.027,26,26,26,29,-61,-57.5,-65
12/25/2020  12:00:00 PM,0.036,0.058,0.022,26,26,26,30,-61,-56.5,-65
12/25/2020  11:00:00 AM,0.038,0.051,0.021,26,26,26,28,-62,-57.5,-66
12/25/2020  10:00:00 AM,0.039,0.055,0.028,26,26,26,30,-62,-57.5,-65
12/25/2020  9:00:00 AM,0.037,0.051,0.026,26,26,26,30,-62,-57.5,-64.5
12/25/2020  8:00:00 AM,0.038,0.052,0.022,26,26,26,30,-62,-57.5,-64.5
12/25/2020  7:00:00 AM,0.038,0.053,0.022,26,26,26,30,-62,-56.5,-65.5
12/25/2020  6:00:00 AM,0.037,0.05,0.023,26,26,26,30,-62,-55.5,-65
12/25/2020  5:00:00 AM,0.037,0.052,0.025,26,26,26,30,-61,-54,-64.5
12/25/2020  4:00:00 AM,0.037,0.051,0.02,26,26,26,30,-62,-57,-65.5
12/25/2020  3:00:00 AM,0.039,0.063,0.028,26,26,26,30,-62,-58,-65
12/25/2020  2:00:00 AM,0.039,0.051,0.028,26,26,26,30,-62,-57,-65.5
12/25/2020  1:00:00 AM,0.04,0.056,0.025,26,26,26,30,-62,-56.5,-65
12/25/2020  12:00:00 AM,0.039,0.05,0.03,26,26,26,30,-62,-54.5,-65.5
12/24/2020  11:00:00 PM,0.038,0.055,0.021,26,26,26,29,-62,-57,-65.5
12/24/2020  10:00:00 PM,0.037,0.048,0.027,26,26,26,30,-61,-56.5,-64.5
12/24/2020  9:00:00 PM,0.038,0.056,0.025,26,26,26,30,-61,-56.5,-64.5
12/24/2020  8:00:00 PM,0.037,0.048,0.027,26,26,26,30,-62,-58.5,-65.5
12/24/2020  7:00:00 PM,0.038,0.063,0.026,26,26,26,30,-62,-56.5,-65
12/24/2020  6:00:00 PM,0.037,0.051,0.023,26,26,26,30,-62,-57,-65
12/24/2020  5:00:00 PM,0.035,0.045,0.022,26,26,26,27,-61,-54,-64
12/24/2020  4:00:00 PM,0.037,0.052,0.025,26,26,26,27,-62,-57,-65
12/24/2020  3:00:00 PM,0.036,0.052,0.026,26,26,26,30,-61,-56.5,-65
12/24/2020  2:00:00 PM,0.038,0.053,0.023,26,26,26,30,-62,-55,-65.5
12/24/2020  1:00:00 PM,0.037,0.055,0.022,26,26,26,30,-62,-56.5,-65
12/24/2020  12:00:00 PM,0.037,0.058,0.026,26,26,26,29,-62,-57.5,-65.5
12/24/2020  11:00:00 AM,0.038,0.053,0.028,26,26,26,30,-62,-57,-65.5
12/24/2020  10:00:00 AM,0.037,0.052,0.02,26,26,26,30,-62,-57,-65.5
12/24/2020  9:00:00 AM,0.037,0.047,0.026,26,26,26,30,-62,-56.5,-65
12/24/2020  8:00:00 AM,0.037,0.051,0.021,26,26,26,30,-62,-57,-64.5
12/24/2020  7:00:00 AM,0.038,0.052,0.026,26,26,26,30,-62,-56.5,-65
12/24/2020  6:00:00 AM,0.037,0.05,0.02,26,26,26,30,-61,-57,-64.5
12/24/2020  5:00:00 AM,0.038,0.053,0.018,26,26,26,30,-62,-57.5,-65
12/24/2020  4:00:00 AM,0.037,0.056,0.025,26,26,26,30,-62,-58,-65.5
12/24/2020  3:00:00 AM,0.038,0.053,0.025,26,26,26,29,-62,-57,-65
12/24/2020  2:00:00 AM,0.036,0.052,0.018,26,26,26,30,-61,-56.5,-64.5
12/24/2020  1:00:00 AM,0.039,0.057,0.03,26,26,26,30,-62,-57.5,-66
12/24/2020  12:00:00 AM,0.036,0.053,0.023,26,26,26,30,-62,-58,-65
12/23/2020  11:00:00 PM,0.038,0.057,0.026,26,26,26,30,-62,-57.5,-65
12/23/2020  10:00:00 PM,0.037,0.056,0.021,26,26,26,30,-61,-56.5,-66
12/23/2020  9:00:00 PM,0.038,0.055,0.025,26,26,26,30,-62,-56.5,-65
12/23/2020  8:00:00 PM,0.036,0.051,0.027,26,26,26,30,-61,-57,-65.5
12/23/2020  7:00:00 PM,0.039,0.061,0.023,26,26,26,30,-62,-57.5,-65.5
12/23/2020  6:00:00 PM,0.035,0.048,0.023,26,26,26,30,-61,-56.5,-64
12/23/2020  4:00:00 PM,0.042,0.056,0.028,26,26,26,31,-62,-58,-64.5
12/23/2020  3:00:00 PM,0.036,0.058,0.022,26,26,26,30,-62,-56.5,-65.5
12/23/2020  2:00:00 PM,0.038,0.055,0.028,26,26,26,30,-61,-54,-65.5
12/23/2020  1:00:00 PM,0.039,0.052,0.027,26,26,26,30,-61,-55,-64
12/23/2020  12:00:00 PM,0.038,0.05,0.027,26,26,26,30,-61,-55.5,-65.5
12/23/2020  11:00:00 AM,0.038,0.051,0.021,26,26,26,29,-62,-56.5,-64.5
12/23/2020  10:00:00 AM,0.042,0.148,0.025,26,26,26,31,-61,-55.5,-65
12/23/2020  9:00:00 AM,0.038,0.057,0.022,26,26,26,30,-61,-53.5,-64.5
12/23/2020  8:00:00 AM,0.035,0.047,0.026,26,26,26,30,-61,-55,-64.5
12/23/2020  7:00:00 AM,0.038,0.047,0.027,26,26,26,30,-62,-55,-66
12/23/2020  6:00:00 AM,0.037,0.051,0.022,26,26,26,30,-63,-57.5,-66.5
12/23/2020  5:00:00 AM,0.035,0.053,0.023,26,26,26,30,-62,-57.5,-65.5
12/23/2020  4:00:00 AM,0.038,0.055,0.028,26,26,26,30,-62,-55.5,-65.5
12/23/2020  3:00:00 AM,0.036,0.056,0.021,26,26,26,30,-63,-57,-65
12/23/2020  2:00:00 AM,0.039,0.057,0.026,26,26,26,30,-62,-55.5,-65
12/23/2020  1:00:00 AM,0.038,0.051,0.023,26,26,26,30,-62,-57.5,-63.5
12/23/2020  12:00:00 AM,0.037,0.05,0.03,26,26,26,30,-61,-57,-64
12/22/2020  11:00:00 PM,0.039,0.05,0.028,26,26,26,30,-62,-57,-64
12/22/2020  10:00:00 PM,0.037,0.058,0.023,26,26,26,30,-62,-56.5,-64.5
12/22/2020  9:00:00 PM,0.037,0.052,0.02,26,26,26,29,-61,-57,-63.5
12/22/2020  8:00:00 PM,0.037,0.051,0.018,26,26,26,30,-62,-57,-65
12/22/2020  7:00:00 PM,0.252,2.45,0.021,26,26,26,160,-62,-56.5,-70.5
12/22/2020  6:00:00 PM,0.263,3.692,0.023,26,26,26,295,-62,-56,-66.5
12/22/2020  5:00:00 PM,0.039,0.05,0.027,26,26,26,30,-62,-58,-65
12/22/2020  4:00:00 PM,0.038,0.052,0.025,26,26,26,30,-62,-56.5,-64
12/22/2020  3:00:00 PM,0.296,3.045,0.028,26,26,26,240,-62,-52.5,-65
12/22/2020  2:00:00 PM,0.358,4.451,0.016,26,26,26,202,-62,-53.5,-66.5
12/22/2020  1:00:00 PM,0.039,0.051,0.022,25,26,25,28,-62,-56.5,-65.5
12/22/2020  12:00:00 PM,0.039,0.053,0.027,26,26,25,30,-62,-55,-66
12/22/2020  11:00:00 AM,0.092,0.641,0.027,26,26,25,44,-61,-53,-64.5
12/22/2020  10:00:00 AM,0.076,0.496,0.033,26,26,25,38,-62,-56.5,-65
12/22/2020  9:00:00 AM,0.038,0.053,0.023,26,26,25,30,-61,-57,-65
12/22/2020  8:00:00 AM,0.038,0.051,0.026,26,26,25,30,-60,-56.5,-63.5
12/22/2020  7:00:00 AM,0.038,0.05,0.028,26,26,26,30,-61,-56.5,-64
12/22/2020  6:00:00 AM,0.037,0.048,0.022,26,26,26,30,-61,-55.5,-64
12/22/2020  5:00:00 AM,0.038,0.057,0.028,26,26,26,30,-61,-56.5,-64.5
12/22/2020  4:00:00 AM,0.038,0.053,0.025,26,26,26,30,-61,-56,-64.5
12/22/2020  3:00:00 AM,0.038,0.052,0.028,26,26,26,29,-61,-54.5,-64.5
12/22/2020  2:00:00 AM,0.037,0.06,0.028,26,26,26,30,-61,-54.5,-64
12/22/2020  1:00:00 AM,0.038,0.05,0.023,26,26,26,30,-62,-55.5,-66
12/22/2020  12:00:00 AM,0.037,0.051,0.02,26,26,26,30,-61,-56.5,-64.5
12/21/2020  11:00:00 PM,0.039,0.056,0.025,26,26,26,30,-61,-56.5,-64
12/21/2020  10:00:00 PM,0.036,0.051,0.021,26,26,26,30,-61,-55,-64
12/21/2020  9:00:00 PM,0.037,0.051,0.02,26,26,26,30,-61,-56,-65
12/21/2020  8:00:00 PM,0.039,0.055,0.026,26,26,26,30,-61,-56.5,-64.5
12/21/2020  7:00:00 PM,0.037,0.055,0.022,26,26,26,29,-61,-55,-64
12/21/2020  6:00:00 PM,0.037,0.048,0.027,26,26,26,30,-61,-56.5,-64.5
12/21/2020  5:00:00 PM,0.037,0.047,0.022,26,26,26,29,-61,-55,-64.5
12/21/2020  4:00:00 PM,0.039,0.056,0.023,26,26,25,30,-61,-56.5,-64.5
12/21/2020  3:00:00 PM,0.039,0.056,0.026,26,26,26,30,-61,-56.5,-65
12/21/2020  2:00:00 PM,0.236,2.432,0.022,26,26,26,87,-61,-56,-65.5
12/21/2020  1:00:00 PM,0.094,0.927,0.026,26,26,25,37,-61,-55.5,-64
12/21/2020  12:00:00 PM,0.038,0.05,0.021,26,26,26,30,-63,-59.5,-65
12/21/2020  11:00:00 AM,0.035,0.057,0.02,26,26,25,30,-61,-57.5,-64
12/21/2020  10:00:00 AM,0.038,0.06,0.026,26,26,26,30,-60,-56.5,-63
12/21/2020  9:00:00 AM,0.037,0.053,0.016,26,26,26,30,-61,-55.5,-64
12/21/2020  8:00:00 AM,0.036,0.051,0.02,26,26,25,30,-60,-54,-63.5
12/21/2020  7:00:00 AM,0.036,0.056,0.021,26,26,25,30,-61,-57,-64
12/21/2020  5:00:00 AM,0.037,0.05,0.022,26,26,26,29,-62,-57,-64.5
12/21/2020  4:00:00 AM,0.037,0.062,0.022,26,26,26,30,-61,-56.5,-63.5
12/21/2020  3:00:00 AM,0.037,0.047,0.023,26,26,26,30,-61,-56.5,-62.5
12/21/2020  2:00:00 AM,0.036,0.057,0.026,26,26,26,30,-61,-58,-64.5
12/21/2020  1:00:00 AM,0.038,0.05,0.025,26,26,26,30,-61,-57.5,-64
12/21/2020  12:00:00 AM,0.036,0.056,0.022,26,26,26,30,-61,-55.5,-62.5
12/20/2020  11:00:00 PM,0.037,0.052,0.028,26,26,26,30,-61,-55.5,-64.5
12/20/2020  10:00:00 PM,0.037,0.048,0.016,26,26,26,30,-61,-56.5,-64
12/20/2020  9:00:00 PM,0.035,0.047,0.022,26,26,26,29,-61,-56,-63.5
12/20/2020  8:00:00 PM,0.039,0.05,0.026,26,26,26,30,-61,-58,-64
12/20/2020  7:00:00 PM,0.037,0.053,0.028,26,26,26,30,-61,-56.5,-64
12/20/2020  6:00:00 PM,0.232,3.14,0.023,26,26,26,154,-61,-56.5,-69.5
12/20/2020  5:00:00 PM,0.039,0.053,0.022,26,26,26,30,-62,-57,-64
12/20/2020  4:00:00 PM,0.037,0.052,0.027,26,26,26,30,-61,-55.5,-64.5
12/20/2020  3:00:00 PM,0.037,0.052,0.025,26,26,26,30,-61,-56,-64.5
12/20/2020  2:00:00 PM,0.037,0.047,0.023,26,26,26,29,-62,-55,-65
12/20/2020  1:00:00 PM,0.038,0.051,0.028,26,26,26,30,-62,-57,-64.5
12/20/2020  12:00:00 PM,0.038,0.052,0.027,26,26,26,30,-62,-57,-64
12/20/2020  11:00:00 AM,0.038,0.045,0.026,26,26,26,30,-61,-56,-64.5
12/20/2020  10:00:00 AM,0.038,0.056,0.022,26,26,26,30,-61,-57,-64
12/20/2020  9:00:00 AM,0.04,0.055,0.025,26,26,25,30,-61,-56.5,-64
12/20/2020  8:00:00 AM,0.038,0.055,0.022,26,26,25,30,-61,-57,-64.5
12/20/2020  7:00:00 AM,0.038,0.052,0.026,26,26,25,30,-61,-55,-63.5
12/20/2020  6:00:00 AM,0.039,0.057,0.025,26,26,25,30,-61,-57,-64.5
12/20/2020  5:00:00 AM,0.038,0.056,0.026,26,26,26,30,-61,-56.5,-64
12/20/2020  4:00:00 AM,0.037,0.052,0.022,26,26,25,30,-60,-55,-62.5
12/20/2020  3:00:00 AM,0.039,0.058,0.025,26,26,26,30,-61,-56.5,-64.5
12/20/2020  2:00:00 AM,0.038,0.063,0.022,26,26,25,30,-61,-57,-64
12/20/2020  1:00:00 AM,0.036,0.05,0.027,26,26,25,29,-61,-57.5,-64.5
12/20/2020  12:00:00 AM,0.038,0.06,0.021,26,26,25,30,-61,-57,-63
12/19/2020  11:00:00 PM,0.237,2.538,0.025,26,26,26,124,-61,-56.5,-64
12/19/2020  10:00:00 PM,0.037,0.055,0.026,26,26,26,30,-61,-56.5,-62.5
12/19/2020  9:00:00 PM,0.039,0.05,0.028,26,26,26,30,-61,-57,-64
12/19/2020  8:00:00 PM,0.038,0.057,0.021,26,26,26,30,-62,-59,-64
12/19/2020  7:00:00 PM,0.037,0.051,0.027,26,26,26,30,-61,-56,-62.5
12/19/2020  6:00:00 PM,0.038,0.05,0.027,26,26,26,30,-61,-57.5,-63.5
12/19/2020  5:00:00 PM,0.038,0.05,0.025,26,26,26,30,-62,-58.5,-64
12/19/2020  4:00:00 PM,0.036,0.057,0.018,26,26,26,30,-61,-57,-64.5
12/19/2020  3:00:00 PM,0.037,0.051,0.025,26,26,26,30,-61,-57,-63.5
12/19/2020  2:00:00 PM,0.038,0.055,0.023,26,26,26,30,-61,-57,-67
12/19/2020  1:00:00 PM,0.038,0.051,0.023,26,26,26,30,-61,-57,-63.5
12/19/2020  12:00:00 PM,0.037,0.053,0.025,26,26,26,30,-61,-57,-64
12/19/2020  11:00:00 AM,0.036,0.052,0.025,26,26,26,30,-61,-54,-64.5
12/19/2020  10:00:00 AM,0.036,0.051,0.025,26,26,26,30,-61,-57.5,-64
12/19/2020  9:00:00 AM,0.038,0.056,0.023,26,26,26,30,-61,-54.5,-64.5
12/19/2020  8:00:00 AM,0.037,0.051,0.025,26,26,26,30,-61,-56,-63.5
12/19/2020  7:00:00 AM,0.038,0.051,0.023,26,26,26,30,-62,-57,-64
12/19/2020  6:00:00 AM,0.038,0.057,0.026,26,26,26,30,-61,-57,-64
12/19/2020  5:00:00 AM,0.036,0.053,0.022,26,26,25,30,-62,-57.5,-63.5
12/19/2020  4:00:00 AM,0.038,0.051,0.022,26,26,25,30,-62,-58,-63
12/19/2020  3:00:00 AM,0.039,0.055,0.022,26,26,25,30,-61,-56.5,-63.5
12/19/2020  2:00:00 AM,0.037,0.05,0.026,26,26,26,30,-62,-57.5,-64.5
12/19/2020  1:00:00 AM,0.036,0.058,0.022,26,26,25,30,-61,-56.5,-64
12/19/2020  12:00:00 AM,0.036,0.053,0.021,26,26,26,30,-61,-58,-63.5
12/18/2020  11:00:00 PM,0.04,0.06,0.025,26,26,25,30,-61,-56.5,-64.5
12/18/2020  10:00:00 PM,0.037,0.05,0.021,26,26,26,30,-61,-58,-64.5
12/18/2020  9:00:00 PM,0.037,0.048,0.023,26,26,25,30,-61,-57,-64
12/18/2020  8:00:00 PM,0.05,0.217,0.026,26,26,25,32,-61,-55,-64.5
12/18/2020  7:00:00 PM,0.24,2.067,0.023,26,26,25,139,-62,-57.5,-64.5
12/18/2020  6:00:00 PM,0.334,5.512,0.017,26,26,25,420,-62,-55,-68.5
12/18/2020  5:00:00 PM,0.308,3.053,0.022,26,26,25,204,-62,-54.5,-65
12/18/2020  4:00:00 PM,0.038,0.061,0.021,26,26,26,31,-61,-56.5,-64.5
12/18/2020  3:00:00 PM,0.052,0.243,0.023,26,26,26,32,-62,-57,-64.5
12/18/2020  2:00:00 PM,0.296,3.145,0.021,26,26,25,221,-61,-53.5,-65.5
12/18/2020  1:00:00 PM,0.091,0.466,0.031,26,26,25,40,-61,-55,-65
12/18/2020  12:00:00 PM,0.048,0.273,0.026,26,26,25,31,-62,-55,-70.5
12/18/2020  11:00:00 AM,0.037,0.05,0.02,26,26,26,29,-61,-56,-64
12/18/2020  10:00:00 AM,0.037,0.053,0.025,26,26,25,30,-61,-55,-63
12/18/2020  9:00:00 AM,0.04,0.057,0.021,26,26,25,30,-61,-54,-65.5
12/18/2020  8:00:00 AM,0.038,0.051,0.022,26,26,25,30,-61,-55.5,-65
12/18/2020  7:00:00 AM,0.038,0.052,0.026,26,26,26,30,-62,-56,-64
12/18/2020  6:00:00 AM,0.037,0.048,0.022,26,26,26,30,-61,-55.5,-64.5
12/18/2020  5:00:00 AM,0.04,0.057,0.021,26,26,26,30,-61,-55.5,-65.5
12/18/2020  4:00:00 AM,0.039,0.051,0.027,26,26,26,30,-62,-55.5,-64.5
12/18/2020  3:00:00 AM,0.036,0.048,0.02,26,26,26,30,-61,-54,-63
12/18/2020  2:00:00 AM,0.039,0.055,0.018,26,26,26,30,-61,-57,-64
12/18/2020  1:00:00 AM,0.039,0.06,0.022,26,26,26,30,-61,-55,-64.5
12/18/2020  12:00:00 AM,0.037,0.051,0.026,26,26,26,30,-61,-55,-64.5
12/17/2020  11:00:00 PM,0.038,0.048,0.027,26,26,26,29,-61,-55.5,-62.5
12/17/2020  10:00:00 PM,0.038,0.06,0.027,26,26,26,30,-61,-56,-64.5
12/17/2020  9:00:00 PM,0.036,0.052,0.023,26,26,26,28,-61,-56.5,-64.5
12/17/2020  8:00:00 PM,0.311,3.27,0.023,26,26,25,82,-61,-57,-65
12/17/2020  7:00:00 PM,0.301,4.606,0.022,26,26,25,88,-61,-54,-65
12/17/2020  6:00:00 PM,0.037,0.056,0.017,26,26,25,30,-61,-55,-64.5
12/17/2020  5:00:00 PM,0.327,3.755,0.026,26,26,25,158,-61,-55,-71.5
12/17/2020  4:00:00 PM,0.359,3.942,0.021,25,26,25,413,-61,-53,-73
12/17/2020  3:00:00 PM,0.318,4.856,0.026,25,26,25,252,-61,-51.5,-65
12/17/2020  2:00:00 PM,0.32,3.861,0.018,25,26,25,243,-62,-54,-67
12/17/2020  1:00:00 PM,0.295,3.256,0.025,25,26,25,195,-62,-54.5,-67
12/17/2020  12:00:00 PM,0.376,6.016,0.023,25,26,25,236,-62,-56.5,-67
12/17/2020  11:00:00 AM,0.038,0.053,0.018,26,26,25,30,-62,-56,-65.5
12/17/2020  10:00:00 AM,0.035,0.05,0.023,26,26,25,30,-62,-57.5,-66
12/17/2020  9:00:00 AM,0.075,0.823,0.027,26,26,25,32,-61,-54.5,-66
12/17/2020  8:00:00 AM,0.04,0.056,0.027,26,26,25,30,-62,-57.5,-66
12/17/2020  7:00:00 AM,0.038,0.058,0.022,26,26,26,30,-62,-55.5,-65.5
12/17/2020  6:00:00 AM,0.037,0.055,0.026,26,26,25,30,-61,-55,-66
12/17/2020  5:00:00 AM,0.036,0.052,0.022,26,26,25,30,-61,-54.5,-64.5
12/17/2020  4:00:00 AM,0.039,0.053,0.028,26,26,25,30,-62,-57,-65.5
12/17/2020  3:00:00 AM,0.037,0.051,0.023,26,26,26,30,-62,-54.5,-65
12/17/2020  2:00:00 AM,0.036,0.066,0.02,26,26,26,30,-62,-56,-66.5
12/17/2020  1:00:00 AM,0.035,0.047,0.022,26,26,26,30,-61,-56.5,-65.5
12/17/2020  12:00:00 AM,0.037,0.052,0.025,26,26,26,30,-61,-56,-65
12/16/2020  11:00:00 PM,0.039,0.051,0.027,26,26,26,30,-62,-54.5,-64.5
12/16/2020  10:00:00 PM,0.039,0.056,0.017,26,26,26,30,-62,-56,-66.5
12/16/2020  9:00:00 PM,0.037,0.051,0.023,26,26,26,30,-61,-54.5,-64.5
12/16/2020  8:00:00 PM,0.303,5.531,0.022,26,26,25,189,-62,-52.5,-67
12/16/2020  7:00:00 PM,0.28,3.198,0.023,26,26,25,123,-62,-53.5,-74
12/16/2020  6:00:00 PM,0.282,4.333,0.022,26,26,25,321,-62,-54,-66
12/16/2020  5:00:00 PM,0.31,2.565,0.031,26,26,25,186,-63,-54,-73
12/16/2020  4:00:00 PM,0.325,5.883,0.026,26,26,25,428,-63,-54.5,-71
12/16/2020  3:00:00 PM,0.043,0.188,0.026,26,26,25,32,-62,-56,-67
12/16/2020  2:00:00 PM,0.037,0.052,0.03,26,26,25,30,-63,-55,-67.5
12/16/2020  1:00:00 PM,0.278,4.362,0.03,25,26,25,143,-63,-55.5,-67.5
12/16/2020  12:00:00 PM,0.037,0.056,0.022,25,26,25,30,-62,-56,-67.5
12/16/2020  11:00:00 AM,0.037,0.061,0.021,26,26,25,30,-63,-51.5,-67.5
12/16/2020  10:00:00 AM,0.038,0.051,0.026,26,26,25,28,-63,-53.5,-67.5
12/16/2020  9:00:00 AM,0.038,0.048,0.026,25,26,25,30,-62,-54.5,-66
12/16/2020  8:00:00 AM,0.055,0.382,0.026,25,26,25,32,-63,-57,-66.5
12/16/2020  7:00:00 AM,0.038,0.055,0.02,26,26,26,30,-62,-54,-66.5
12/16/2020  6:00:00 AM,0.038,0.051,0.025,26,26,25,30,-61,-54,-66
12/16/2020  5:00:00 AM,0.038,0.046,0.027,26,26,25,30,-63,-54.5,-66.5
12/16/2020  4:00:00 AM,0.037,0.053,0.018,26,26,26,30,-63,-54.5,-66.5
12/16/2020  3:00:00 AM,0.038,0.052,0.028,26,26,26,30,-63,-55.5,-66.5
12/16/2020  2:00:00 AM,0.039,0.055,0.023,26,26,26,30,-62,-54.5,-66.5
12/16/2020  1:00:00 AM,0.037,0.051,0.025,26,26,26,30,-63,-54.5,-66.5
12/16/2020  12:00:00 AM,0.037,0.052,0.02,26,26,25,30,-63,-55,-66.5
12/15/2020  11:00:00 PM,0.039,0.048,0.025,26,26,25,30,-62,-54.5,-66.5
12/15/2020  10:00:00 PM,0.039,0.056,0.023,26,26,25,30,-63,-56,-66.5
12/15/2020  9:00:00 PM,0.274,2.253,0.027,26,26,25,119,-62,-52.5,-66.5
12/15/2020  8:00:00 PM,0.324,4.122,0.026,26,26,25,554,-62,-50.5,-69.5
12/15/2020  7:00:00 PM,0.312,3.716,0.02,26,26,25,191,-62,-54.5,-70
12/15/2020  6:00:00 PM,0.337,7.197,0.028,26,26,25,339,-62,-55,-67
12/15/2020  5:00:00 PM,0.281,3.873,0.023,26,26,25,263,-62,-50.5,-73
12/15/2020  4:00:00 PM,0.344,5.226,0.025,26,26,26,393,-62,-52.5,-71
12/15/2020  3:00:00 PM,0.29,4.707,0.016,26,26,26,247,-62,-53,-73
12/15/2020  2:00:00 PM,0.318,3.643,0.015,26,26,25,376,-62,-52.5,-72.5
12/15/2020  1:00:00 PM,0.262,3.096,0.023,26,26,25,144,-62,-54.5,-66.5
12/15/2020  12:00:00 PM,0.318,3.318,0.021,26,26,25,369,-62,-54,-72.5
12/15/2020  11:00:00 AM,0.18,2.177,0.03,26,26,25,93,-62,-53.5,-67
12/15/2020  10:00:00 AM,0.042,0.161,0.03,25,26,25,32,-62,-53.5,-66
12/15/2020  9:00:00 AM,0.036,0.052,0.017,25,26,25,30,-61,-53,-66
12/15/2020  8:00:00 AM,0.069,0.521,0.026,25,26,25,33,-63,-54.5,-67
12/15/2020  7:00:00 AM,0.038,0.052,0.026,26,26,25,30,-62,-56,-65
12/15/2020  6:00:00 AM,0.038,0.058,0.026,25,26,25,30,-61,-56,-65
12/15/2020  5:00:00 AM,0.039,0.053,0.027,25,26,25,30,-62,-55,-65.5
12/15/2020  4:00:00 AM,0.038,0.053,0.023,25,26,25,30,-62,-55.5,-65
12/15/2020  3:00:00 AM,0.039,0.056,0.025,25,26,25,30,-62,-57,-65
12/15/2020  2:00:00 AM,0.038,0.052,0.025,25,25,25,30,-62,-57.5,-65
12/15/2020  1:00:00 AM,0.039,0.066,0.022,25,25,25,30,-62,-56,-65.5
12/15/2020  12:00:00 AM,0.039,0.052,0.022,25,25,25,30,-62,-58,-65.5
