time,g,°C,rssi
1/19/2021  7:10:56 PM,0.092,25,-58.5
1/19/2021  7:10:54 PM,0.217,25,-60
1/19/2021  7:10:53 PM,0.468,25,-60.5
1/19/2021  7:10:51 PM,0.633,25,-57.5
1/19/2021  7:10:24 PM,0.108,25,-58.5
1/19/2021  7:10:22 PM,0.223,25,-58.5
1/19/2021  7:10:21 PM,0.405,25,-59.5
1/19/2021  7:10:19 PM,2.175,25,-59
1/19/2021  7:10:17 PM,0.291,25,-58.5
1/19/2021  7:10:07 PM,0.048,25,-59
1/19/2021  7:10:02 PM,0.168,25,-59
1/19/2021  7:10:01 PM,0.387,26,-59.5
1/19/2021  7:09:56 PM,0.088,25,-58
1/19/2021  7:09:54 PM,0.196,26,-58.5
1/19/2021  7:09:51 PM,0.076,26,-61
1/19/2021  7:09:47 PM,0.192,25,-55
1/19/2021  7:09:46 PM,0.39,25,-55.5
1/19/2021  7:09:44 PM,2.636,25,-57
1/19/2021  7:09:42 PM,0.141,26,-57.5
1/19/2021  7:09:41 PM,0.255,25,-59.5
1/19/2021  7:09:40 PM,0.362,25,-59
1/19/2021  7:09:38 PM,1.79,25,-52.5
1/19/2021  7:09:18 PM,0.101,25,-57
1/19/2021  7:09:10 PM,0.027,25,-57.5
1/19/2021  7:08:52 PM,0.128,26,-59.5
1/19/2021  7:08:28 PM,0.065,25,-59.5
1/19/2021  7:08:25 PM,0.166,26,-59
1/19/2021  7:08:24 PM,0.473,26,-60
1/19/2021  7:08:21 PM,0.073,26,-56.5
1/19/2021  7:08:18 PM,0.178,25,-58
1/19/2021  7:08:17 PM,0.312,25,-59
1/19/2021  7:08:16 PM,0.725,25,-59.5
1/19/2021  7:07:19 PM,0.096,25,-59.5
1/19/2021  7:07:18 PM,0.217,25,-59.5
1/19/2021  7:07:16 PM,0.098,26,-59
1/19/2021  7:07:11 PM,0.222,25,-59.5
1/19/2021  7:07:10 PM,0.327,25,-59
1/19/2021  7:06:55 PM,0.117,25,-59.5
1/19/2021  7:06:54 PM,0.262,26,-59
1/19/2021  7:06:51 PM,0.276,25,-56.5
1/19/2021  7:06:48 PM,0.061,25,-58.5
1/19/2021  7:06:45 PM,0.175,25,-60.5
1/19/2021  7:06:43 PM,0.111,26,-58.5
1/19/2021  7:06:42 PM,0.273,25,-60
1/19/2021  7:06:40 PM,0.101,25,-51
1/19/2021  7:06:38 PM,0.252,25,-54
1/19/2021  7:06:37 PM,0.601,26,-59
1/19/2021  7:06:25 PM,0.126,25,-59
1/19/2021  7:06:09 PM,0.106,26,-55
1/19/2021  7:06:01 PM,0.053,25,-50.5
1/19/2021  7:05:58 PM,0.17,25,-58.5
1/19/2021  7:05:57 PM,0.383,26,-58.5
1/19/2021  7:05:56 PM,0.96,25,-60
1/19/2021  7:05:51 PM,0.142,25,-52.5
1/19/2021  7:05:47 PM,0.245,26,-53
1/19/2021  7:05:22 PM,0.078,25,-58
1/19/2021  7:05:19 PM,0.218,26,-59.5
1/19/2021  7:05:06 PM,0.06,25,-59.5
1/19/2021  7:05:01 PM,0.166,26,-58
1/19/2021  7:04:21 PM,0.052,26,-58
1/19/2021  7:04:18 PM,0.161,25,-53
1/19/2021  7:04:07 PM,0.048,26,-52.5
1/19/2021  7:04:02 PM,0.16,26,-58
1/19/2021  7:04:00 PM,0.317,25,-59
1/19/2021  7:03:59 PM,0.513,26,-58
1/19/2021  7:03:58 PM,0.912,25,-59.5
1/19/2021  7:03:56 PM,0.127,26,-56
1/19/2021  7:03:54 PM,0.256,26,-58
1/19/2021  7:03:53 PM,0.378,25,-59
1/19/2021  7:03:51 PM,2.572,26,-58.5
1/19/2021  7:03:47 PM,0.173,25,-59
1/19/2021  7:03:46 PM,0.296,25,-58
1/19/2021  7:03:45 PM,0.698,26,-59
1/19/2021  7:03:40 PM,0.087,25,-60
1/19/2021  7:03:37 PM,0.228,25,-60
1/19/2021  7:03:36 PM,0.106,25,-54.5
1/19/2021  7:03:34 PM,0.365,25,-59
1/19/2021  7:03:27 PM,0.085,25,-54.5
1/19/2021  7:03:18 PM,0.095,26,-56
1/19/2021  7:03:08 PM,0.063,26,-59.5
1/19/2021  7:03:06 PM,0.193,25,-59.5
1/19/2021  7:03:05 PM,0.333,26,-59
1/19/2021  7:03:03 PM,1.313,25,-60
1/19/2021  7:03:02 PM,2.028,26,-60.5
1/19/2021  7:03:01 PM,0.381,26,-60
1/19/2021  7:02:45 PM,0.117,26,-59
1/19/2021  7:02:44 PM,0.255,25,-55
1/19/2021  7:02:14 PM,0.033,26,-58.5
1/19/2021  7:02:07 PM,0.138,26,-59.5
1/19/2021  7:02:06 PM,0.386,25,-59.5
1/19/2021  7:01:21 PM,0.098,25,-58
1/19/2021  7:01:19 PM,0.223,25,-57
1/19/2021  7:01:18 PM,0.412,26,-60
1/19/2021  7:01:03 PM,0.11,25,-60.5
1/19/2021  7:01:00 PM,0.098,25,-55.5
1/19/2021  7:00:58 PM,0.218,26,-54
1/19/2021  7:00:44 PM,0.048,25,-60.5
1/19/2021  6:58:44 PM,0.036,26,-59
1/19/2021  6:58:36 PM,0.14,25,-57
1/19/2021  6:57:58 PM,0.028,26,-53.5
1/19/2021  6:55:58 PM,0.046,26,-57.5
1/19/2021  6:53:58 PM,0.025,26,-56
1/19/2021  6:51:58 PM,0.031,26,-59.5
1/19/2021  6:49:58 PM,0.032,26,-58
1/19/2021  6:47:58 PM,0.041,26,-57.5
1/19/2021  6:45:58 PM,0.038,26,-59.5
1/19/2021  6:43:58 PM,0.04,26,-59.5
1/19/2021  6:41:57 PM,0.036,26,-57
1/19/2021  6:39:57 PM,0.04,26,-53
1/19/2021  6:37:57 PM,0.03,26,-59.5
1/19/2021  6:35:57 PM,0.041,26,-58.5
1/19/2021  6:33:57 PM,0.036,26,-59
1/19/2021  6:31:57 PM,0.043,26,-57.5
1/19/2021  6:29:57 PM,0.043,26,-59
1/19/2021  6:27:57 PM,0.02,26,-57
1/19/2021  6:25:57 PM,0.043,26,-59
1/19/2021  6:23:57 PM,0.038,26,-59.5
1/19/2021  6:21:57 PM,0.041,26,-58
1/19/2021  6:19:57 PM,0.04,26,-54.5
1/19/2021  6:17:57 PM,0.055,26,-59
1/19/2021  6:15:57 PM,0.027,26,-59.5
1/19/2021  6:13:57 PM,0.047,26,-58
1/19/2021  6:13:50 PM,0.15,26,-56
1/19/2021  6:13:48 PM,0.3,26,-58.5
1/19/2021  6:13:16 PM,0.08,26,-58
1/19/2021  6:13:00 PM,0.036,26,-53
1/19/2021  6:12:56 PM,0.158,26,-58
1/19/2021  6:12:50 PM,0.031,26,-56.5
1/19/2021  6:12:26 PM,0.135,26,-55
1/19/2021  6:12:25 PM,0.302,25,-56.5
1/19/2021  6:11:44 PM,0.117,26,-54.5
1/19/2021  6:11:42 PM,0.962,26,-55.5
1/19/2021  6:10:50 PM,0.131,26,-59.5
1/19/2021  6:10:49 PM,0.258,26,-58.5
1/19/2021  6:10:48 PM,0.663,26,-58
1/19/2021  6:10:45 PM,0.213,26,-53.5
1/19/2021  6:10:44 PM,0.396,26,-53.5
1/19/2021  6:10:43 PM,0.805,26,-58
1/19/2021  6:10:02 PM,0.081,26,-58.5
1/19/2021  6:09:03 PM,0.098,26,-58.5
1/19/2021  6:09:00 PM,0.241,26,-55.5
1/19/2021  6:08:18 PM,0.072,26,-53.5
1/19/2021  6:08:16 PM,0.183,26,-59.5
1/19/2021  6:08:14 PM,0.958,26,-59
1/19/2021  6:08:13 PM,1.55,26,-57.5
1/19/2021  6:07:34 PM,0.052,26,-61
1/19/2021  6:07:31 PM,0.16,26,-59
1/19/2021  6:07:29 PM,0.198,26,-58.5
1/19/2021  6:06:40 PM,0.027,26,-55
1/19/2021  6:06:13 PM,0.131,26,-53
1/19/2021  6:05:29 PM,0.13,26,-61.5
1/19/2021  6:05:20 PM,0.066,26,-58.5
1/19/2021  6:05:16 PM,0.176,26,-59.5
1/19/2021  6:04:44 PM,0.04,26,-56
1/19/2021  6:04:36 PM,0.143,26,-58
1/19/2021  6:04:30 PM,0.078,26,-59
1/19/2021  6:04:28 PM,0.192,26,-58.5
1/19/2021  6:04:27 PM,0.507,26,-59.5
1/19/2021  6:04:10 PM,0.08,26,-58
1/19/2021  6:04:08 PM,0.212,26,-55
1/19/2021  6:03:55 PM,0.083,26,-53
1/19/2021  6:03:53 PM,0.198,26,-55.5
1/19/2021  6:03:52 PM,0.442,26,-56.5
1/19/2021  6:03:50 PM,0.128,26,-59.5
1/19/2021  6:03:49 PM,0.355,26,-60
1/19/2021  6:02:29 PM,0.081,26,-60
1/19/2021  6:02:27 PM,0.2,26,-59
1/19/2021  6:02:11 PM,0.055,26,-54.5
1/19/2021  6:02:08 PM,0.178,26,-57
1/19/2021  6:01:04 PM,0.042,26,-53
1/19/2021  5:59:04 PM,0.043,26,-59
1/19/2021  5:57:04 PM,0.022,26,-56
1/19/2021  5:55:04 PM,0.03,26,-59
1/19/2021  5:53:04 PM,0.042,26,-55.5
1/19/2021  5:51:05 PM,0.037,26,-59
1/19/2021  5:49:05 PM,0.037,26,-53
1/19/2021  5:47:05 PM,0.037,26,-59
1/19/2021  5:45:05 PM,0.038,26,-50.5
1/19/2021  5:43:05 PM,0.038,26,-58
1/19/2021  5:41:05 PM,0.041,26,-58
1/19/2021  5:39:05 PM,0.051,26,-57.5
1/19/2021  5:37:05 PM,0.038,26,-59
1/19/2021  5:35:05 PM,0.033,26,-57.5
1/19/2021  5:33:05 PM,0.04,26,-59
1/19/2021  5:31:05 PM,0.028,26,-53.5
1/19/2021  5:29:05 PM,0.041,26,-59
1/19/2021  5:27:05 PM,0.055,26,-57.5
1/19/2021  5:25:05 PM,0.045,26,-59
1/19/2021  5:23:06 PM,0.032,26,-52.5
1/19/2021  5:21:06 PM,0.03,26,-59
1/19/2021  5:19:06 PM,0.036,26,-59
1/19/2021  5:17:06 PM,0.043,26,-58
1/19/2021  5:15:06 PM,0.042,26,-59.5
1/19/2021  5:13:06 PM,0.035,26,-58
1/19/2021  5:11:06 PM,0.038,26,-58
1/19/2021  5:09:06 PM,0.037,26,-56
1/19/2021  5:07:06 PM,0.043,26,-59.5
1/19/2021  5:05:06 PM,0.04,26,-56.5
1/19/2021  5:03:06 PM,0.05,26,-54
1/19/2021  5:01:06 PM,0.033,26,-59.5
1/19/2021  4:59:06 PM,0.035,26,-59.5
1/19/2021  4:57:06 PM,0.045,26,-55
1/19/2021  4:55:06 PM,0.035,26,-59
1/19/2021  4:53:06 PM,0.033,26,-59
1/19/2021  4:51:06 PM,0.032,26,-58
1/19/2021  4:49:07 PM,0.035,26,-54.5
1/19/2021  4:47:07 PM,0.038,26,-55
1/19/2021  4:45:07 PM,0.032,26,-57.5
1/19/2021  4:43:07 PM,0.042,26,-56.5
1/19/2021  4:41:07 PM,0.052,26,-53
1/19/2021  4:39:07 PM,0.028,26,-57.5
1/19/2021  4:37:07 PM,0.046,26,-50
1/19/2021  4:35:07 PM,0.028,26,-59
1/19/2021  4:33:07 PM,0.038,26,-56
1/19/2021  4:31:07 PM,0.025,26,-58
1/19/2021  4:29:07 PM,0.031,26,-59.5
1/19/2021  4:27:07 PM,0.038,26,-58
1/19/2021  4:25:07 PM,0.035,26,-59.5
1/19/2021  4:23:07 PM,0.043,26,-56
1/19/2021  4:21:07 PM,0.038,26,-59.5
1/19/2021  4:19:07 PM,0.046,26,-57.5
1/19/2021  4:17:07 PM,0.031,26,-58
1/19/2021  4:15:07 PM,0.04,26,-59
1/19/2021  4:13:07 PM,0.048,26,-59.5
1/19/2021  4:11:07 PM,0.046,26,-57.5
1/19/2021  4:09:07 PM,0.053,26,-57
1/19/2021  4:07:07 PM,0.035,26,-52.5
1/19/2021  4:05:07 PM,0.033,26,-59.5
1/19/2021  4:03:07 PM,0.045,26,-59
1/19/2021  4:01:07 PM,0.035,26,-59.5
1/19/2021  3:59:07 PM,0.036,26,-59.5
1/19/2021  3:57:07 PM,0.043,26,-53.5
1/19/2021  3:55:07 PM,0.043,26,-59
1/19/2021  3:53:07 PM,0.032,26,-57.5
1/19/2021  3:51:07 PM,0.036,26,-58
1/19/2021  3:49:07 PM,0.028,26,-53
1/19/2021  3:47:07 PM,0.043,26,-58.5
1/19/2021  3:45:06 PM,0.036,26,-59.5
1/19/2021  3:43:06 PM,0.035,26,-58
1/19/2021  3:41:06 PM,0.04,26,-53.5
1/19/2021  3:39:06 PM,0.052,26,-59
1/19/2021  3:37:06 PM,0.032,26,-57
1/19/2021  3:35:06 PM,0.042,26,-53
1/19/2021  3:33:06 PM,0.035,26,-59.5
1/19/2021  3:31:06 PM,0.036,26,-53
1/19/2021  3:29:06 PM,0.028,26,-58
1/19/2021  3:27:06 PM,0.041,26,-57.5
1/19/2021  3:25:06 PM,0.038,26,-57
1/19/2021  3:23:06 PM,0.036,25,-53
1/19/2021  3:21:06 PM,0.041,25,-57.5
1/19/2021  3:19:05 PM,0.026,25,-51
1/19/2021  3:17:05 PM,0.052,25,-59
1/19/2021  3:15:05 PM,0.037,25,-52.5
1/19/2021  3:13:05 PM,0.043,25,-59
1/19/2021  3:11:05 PM,0.032,25,-59.5
1/19/2021  3:09:05 PM,0.04,25,-56.5
1/19/2021  3:07:05 PM,0.027,25,-56.5
1/19/2021  3:05:05 PM,0.036,25,-53.5
1/19/2021  3:03:04 PM,0.036,25,-52.5
1/19/2021  3:01:04 PM,0.041,25,-52
1/19/2021  2:59:04 PM,0.035,25,-57.5
1/19/2021  2:57:04 PM,0.026,25,-58
1/19/2021  2:55:04 PM,0.05,26,-58
1/19/2021  2:53:04 PM,0.043,25,-59.5
1/19/2021  2:51:04 PM,0.045,25,-58
1/19/2021  2:49:04 PM,0.032,25,-58
1/19/2021  2:47:03 PM,0.046,25,-53.5
1/19/2021  2:45:03 PM,0.028,25,-58.5
1/19/2021  2:43:03 PM,0.043,25,-52.5
1/19/2021  2:41:03 PM,0.035,25,-54
1/19/2021  2:39:03 PM,0.026,25,-59.5
1/19/2021  2:37:03 PM,0.04,25,-58
1/19/2021  2:35:03 PM,0.041,25,-59.5
1/19/2021  2:33:03 PM,0.045,25,-51
1/19/2021  2:31:02 PM,0.037,25,-59.5
1/19/2021  2:29:02 PM,0.051,25,-59.5
1/19/2021  2:27:02 PM,0.045,25,-58
1/19/2021  2:25:02 PM,0.033,25,-59
1/19/2021  2:23:02 PM,0.027,25,-53
1/19/2021  2:21:02 PM,0.041,25,-60.5
1/19/2021  2:19:02 PM,0.025,26,-54.5
1/19/2021  2:17:02 PM,0.038,26,-62.5
1/19/2021  2:15:02 PM,0.033,26,-59.5
1/19/2021  2:13:02 PM,0.087,26,-61
1/19/2021  2:12:59 PM,0.222,26,-59.5
1/19/2021  2:12:46 PM,0.09,26,-60
1/19/2021  2:12:43 PM,0.2,26,-47.5
1/19/2021  2:12:33 PM,0.077,26,-59.5
1/19/2021  2:12:31 PM,0.211,26,-59
1/19/2021  2:11:26 PM,0.11,26,-55
1/19/2021  2:11:23 PM,0.27,26,-58
1/19/2021  2:10:39 PM,0.082,26,-54
1/19/2021  2:10:36 PM,0.247,26,-59.5
1/19/2021  2:10:35 PM,0.445,26,-59.5
1/19/2021  2:08:48 PM,0.07,26,-56
1/19/2021  2:08:46 PM,0.218,26,-56.5
1/19/2021  2:08:28 PM,0.098,26,-55
1/19/2021  2:08:25 PM,0.21,26,-58
1/19/2021  2:08:11 PM,0.086,25,-52
1/19/2021  2:08:09 PM,0.202,25,-52
1/19/2021  2:08:08 PM,0.371,25,-60
1/19/2021  2:08:07 PM,0.951,26,-57
1/19/2021  2:07:53 PM,0.061,26,-59.5
1/19/2021  2:07:50 PM,0.182,26,-57
1/19/2021  2:07:49 PM,0.43,25,-58.5
1/19/2021  2:07:14 PM,0.09,26,-58.5
1/19/2021  2:06:31 PM,0.106,26,-56
1/19/2021  2:06:30 PM,0.245,25,-59
1/19/2021  2:05:17 PM,0.106,26,-59.5
1/19/2021  2:05:15 PM,0.103,25,-57.5
1/19/2021  2:05:13 PM,0.27,25,-55.5
1/19/2021  2:05:12 PM,0.612,26,-58.5
1/19/2021  2:05:11 PM,0.16,25,-57.5
1/19/2021  2:05:10 PM,0.325,26,-59.5
1/19/2021  2:04:13 PM,0.066,25,-59
1/19/2021  2:04:11 PM,0.175,25,-60
1/19/2021  2:04:09 PM,0.882,26,-56
1/19/2021  2:03:40 PM,0.066,25,-60.5
1/19/2021  2:03:37 PM,0.167,26,-58.5
1/19/2021  2:03:15 PM,0.047,25,-59
1/19/2021  2:03:10 PM,0.15,26,-58.5
1/19/2021  2:02:54 PM,0.037,25,-56
1/19/2021  2:02:51 PM,0.166,25,-58.5
1/19/2021  2:02:50 PM,0.43,25,-56.5
1/19/2021  2:02:49 PM,0.721,25,-56.5
1/19/2021  2:02:47 PM,0.192,25,-58
1/19/2021  2:02:46 PM,0.342,26,-54
1/19/2021  2:02:45 PM,1.162,25,-59
1/19/2021  2:01:41 PM,0.09,26,-59.5
1/19/2021  2:01:39 PM,0.631,25,-59.5
1/19/2021  2:01:34 PM,0.148,26,-59
1/19/2021  2:01:09 PM,0.073,25,-58
1/19/2021  2:01:07 PM,0.186,25,-58.5
1/19/2021  2:01:06 PM,0.29,25,-56
1/19/2021  2:01:05 PM,0.488,25,-57.5
1/19/2021  2:00:37 PM,0.063,25,-58
1/19/2021  2:00:34 PM,0.17,25,-57.5
1/19/2021  2:00:33 PM,0.322,25,-55.5
1/19/2021  2:00:32 PM,1.031,25,-58.5
1/19/2021  2:00:31 PM,1.811,26,-59
1/19/2021  1:59:28 PM,0.082,25,-58
1/19/2021  1:59:26 PM,0.217,25,-60
1/19/2021  1:59:25 PM,0.526,25,-59
1/19/2021  1:58:00 PM,0.043,25,-59.5
1/19/2021  1:56:00 PM,0.026,25,-53.5
1/19/2021  1:54:00 PM,0.051,25,-53
1/19/2021  1:52:00 PM,0.035,25,-59
1/19/2021  1:50:00 PM,0.045,25,-59
1/19/2021  1:47:59 PM,0.082,25,-59
1/19/2021  1:47:57 PM,0.215,25,-59
1/19/2021  1:47:55 PM,0.641,25,-59
1/19/2021  1:47:54 PM,1.525,25,-61
1/19/2021  1:46:26 PM,0.08,25,-59.5
1/19/2021  1:46:23 PM,0.212,25,-57
1/19/2021  1:45:57 PM,0.097,25,-53
1/19/2021  1:45:55 PM,0.252,25,-47
1/19/2021  1:45:54 PM,0.496,25,-59.5
1/19/2021  1:45:53 PM,0.175,25,-58.5
1/19/2021  1:45:50 PM,0.04,25,-59
1/19/2021  1:45:47 PM,0.147,25,-55.5
1/19/2021  1:45:46 PM,0.348,25,-58.5
1/19/2021  1:45:30 PM,0.018,25,-52.5
1/19/2021  1:44:24 PM,0.122,25,-59
1/19/2021  1:44:05 PM,0.083,25,-59.5
1/19/2021  1:44:03 PM,0.455,25,-60
1/19/2021  1:44:00 PM,0.125,25,-55.5
1/19/2021  1:43:59 PM,0.317,25,-59
1/19/2021  1:42:24 PM,0.037,25,-58
1/19/2021  1:42:13 PM,0.151,25,-59
1/19/2021  1:42:11 PM,0.367,25,-57.5
1/19/2021  1:41:35 PM,0.046,25,-51.5
1/19/2021  1:41:32 PM,0.151,25,-56
1/19/2021  1:41:27 PM,0.038,25,-59
1/19/2021  1:41:17 PM,0.142,25,-59.5
1/19/2021  1:40:52 PM,0.132,25,-56.5
1/19/2021  1:40:21 PM,0.081,25,-53
1/19/2021  1:40:19 PM,0.205,25,-59
1/19/2021  1:38:47 PM,0.097,25,-60
1/19/2021  1:38:45 PM,0.315,25,-51
1/19/2021  1:37:49 PM,0.027,25,-53.5
1/19/2021  1:37:42 PM,0.13,25,-58
1/19/2021  1:37:41 PM,0.235,25,-61
1/19/2021  1:37:40 PM,0.496,25,-58
1/19/2021  1:37:39 PM,1.55,25,-59
1/19/2021  1:36:20 PM,0.082,25,-54.5
1/19/2021  1:36:18 PM,0.19,25,-59
1/19/2021  1:35:55 PM,0.038,25,-59.5
1/19/2021  1:35:51 PM,0.155,25,-54
1/19/2021  1:35:25 PM,0.122,25,-58.5
1/19/2021  1:35:12 PM,0.08,25,-59
1/19/2021  1:35:10 PM,0.188,25,-51
1/19/2021  1:34:55 PM,0.078,25,-58
1/19/2021  1:34:53 PM,0.183,25,-58
1/19/2021  1:34:17 PM,0.12,25,-57.5
1/19/2021  1:34:16 PM,0.223,25,-59
1/19/2021  1:34:15 PM,0.366,25,-50
1/19/2021  1:34:14 PM,0.56,25,-57.5
1/19/2021  1:34:13 PM,0.67,25,-57.5
1/19/2021  1:33:57 PM,0.132,25,-58
1/19/2021  1:33:55 PM,0.302,25,-51
1/19/2021  1:33:54 PM,0.65,25,-52
1/19/2021  1:33:49 PM,0.14,25,-59
1/19/2021  1:33:48 PM,0.243,25,-58.5
1/19/2021  1:33:45 PM,0.115,25,-55
1/19/2021  1:33:44 PM,0.241,25,-56.5
1/19/2021  1:33:31 PM,0.116,25,-56.5
1/19/2021  1:33:29 PM,0.227,25,-59
1/19/2021  1:33:27 PM,1.007,25,-56.5
1/19/2021  1:33:26 PM,0.262,25,-57
1/19/2021  1:33:19 PM,0.095,25,-55
1/19/2021  1:33:17 PM,0.242,25,-59.5
1/19/2021  1:33:16 PM,0.516,25,-59
1/19/2021  1:33:13 PM,0.152,25,-58.5
1/19/2021  1:33:09 PM,0.037,25,-59
1/19/2021  1:33:05 PM,0.141,25,-59.5
1/19/2021  1:33:04 PM,0.277,25,-59.5
1/19/2021  1:32:19 PM,0.038,25,-58.5
1/19/2021  1:32:11 PM,0.147,25,-53.5
1/19/2021  1:32:10 PM,0.275,25,-59.5
1/19/2021  1:32:09 PM,0.441,25,-56.5
1/19/2021  1:31:35 PM,0.046,25,-59.5
1/19/2021  1:31:24 PM,0.148,25,-57
1/19/2021  1:31:22 PM,0.811,25,-58.5
1/19/2021  1:31:12 PM,0.062,25,-54
1/19/2021  1:31:09 PM,0.178,25,-53.5
1/19/2021  1:31:08 PM,0.358,25,-61
1/19/2021  1:29:30 PM,0.077,25,-58
1/19/2021  1:29:28 PM,0.183,25,-61.5
1/19/2021  1:29:27 PM,0.306,25,-57.5
1/19/2021  1:29:25 PM,0.192,25,-59
1/19/2021  1:29:24 PM,0.553,25,-59.5
1/19/2021  1:29:21 PM,0.271,25,-59
1/19/2021  1:29:04 PM,0.048,25,-59
1/19/2021  1:29:01 PM,0.15,25,-59.5
1/19/2021  1:28:55 PM,0.083,25,-59.5
1/19/2021  1:28:53 PM,0.207,25,-56.5
1/19/2021  1:28:52 PM,0.431,25,-53.5
1/19/2021  1:28:51 PM,1.388,25,-53.5
1/19/2021  1:28:42 PM,0.126,25,-53.5
1/19/2021  1:28:40 PM,0.232,25,-59.5
1/19/2021  1:28:39 PM,0.532,25,-58.5
1/19/2021  1:28:38 PM,1.325,25,-59
1/19/2021  1:28:31 PM,0.071,25,-57.5
1/19/2021  1:28:29 PM,0.181,25,-59.5
1/19/2021  1:28:09 PM,0.048,25,-57.5
1/19/2021  1:28:06 PM,0.156,25,-55
1/19/2021  1:28:05 PM,0.261,25,-59.5
1/19/2021  1:27:59 PM,0.052,25,-58
1/19/2021  1:27:56 PM,0.158,25,-59
1/19/2021  1:27:54 PM,0.5,25,-55.5
1/19/2021  1:27:50 PM,0.088,25,-57
1/19/2021  1:27:47 PM,0.196,25,-59.5
1/19/2021  1:27:37 PM,0.046,25,-59
1/19/2021  1:27:33 PM,0.182,25,-61.5
1/19/2021  1:27:25 PM,0.058,25,-58
1/19/2021  1:27:22 PM,0.181,25,-50.5
1/19/2021  1:27:21 PM,0.421,25,-52.5
1/19/2021  1:27:09 PM,0.108,25,-59.5
1/19/2021  1:25:39 PM,0.116,25,-58.5
1/19/2021  1:25:38 PM,0.276,25,-58.5
1/19/2021  1:25:08 PM,0.105,25,-52.5
1/19/2021  1:25:06 PM,0.241,25,-58.5
1/19/2021  1:25:05 PM,0.937,25,-56.5
1/19/2021  1:24:52 PM,0.117,25,-59
1/19/2021  1:24:49 PM,0.288,25,-59
1/19/2021  1:24:47 PM,0.223,25,-59
1/19/2021  1:24:00 PM,0.077,25,-60
1/19/2021  1:23:58 PM,0.215,25,-59
1/19/2021  1:23:57 PM,0.401,25,-58.5
1/19/2021  1:23:56 PM,0.863,25,-60
1/19/2021  1:22:55 PM,0.072,25,-59
1/19/2021  1:22:51 PM,0.212,25,-58
1/19/2021  1:22:03 PM,0.085,25,-53.5
1/19/2021  1:21:57 PM,0.19,25,-59
1/19/2021  1:21:56 PM,0.322,25,-57
1/19/2021  1:21:55 PM,0.625,25,-59.5
1/19/2021  1:21:53 PM,2.607,25,-56.5
1/19/2021  1:21:52 PM,1.216,25,-60
1/19/2021  1:21:49 PM,0.133,25,-56.5
1/19/2021  1:21:48 PM,0.472,25,-54
1/19/2021  1:21:35 PM,0.088,25,-58
1/19/2021  1:21:34 PM,0.19,25,-59.5
1/19/2021  1:21:16 PM,0.077,25,-59
1/19/2021  1:21:12 PM,0.178,25,-58.5
1/19/2021  1:21:11 PM,0.285,25,-54
1/19/2021  1:20:26 PM,0.08,25,-50.5
1/19/2021  1:20:24 PM,0.205,25,-59.5
1/19/2021  1:20:10 PM,0.13,25,-58.5
1/19/2021  1:20:09 PM,0.238,25,-56
1/19/2021  1:19:08 PM,0.07,25,-53.5
1/19/2021  1:19:05 PM,0.181,25,-55
1/19/2021  1:19:04 PM,0.401,25,-58
1/19/2021  1:17:08 PM,0.08,25,-53.5
1/19/2021  1:17:06 PM,0.188,25,-58
1/19/2021  1:17:00 PM,0.04,25,-59.5
1/19/2021  1:16:28 PM,0.145,25,-61
1/19/2021  1:16:27 PM,0.338,25,-59.5
1/19/2021  1:16:18 PM,0.102,25,-55.5
1/19/2021  1:16:15 PM,0.238,25,-60.5
1/19/2021  1:16:12 PM,0.08,25,-60
1/19/2021  1:16:10 PM,0.195,25,-54.5
1/19/2021  1:16:09 PM,0.408,25,-58.5
1/19/2021  1:16:07 PM,1.341,25,-54
1/19/2021  1:16:06 PM,0.198,25,-60.5
1/19/2021  1:15:18 PM,0.078,25,-59.5
1/19/2021  1:15:16 PM,0.205,25,-51.5
1/19/2021  1:15:15 PM,0.372,25,-59.5
1/19/2021  1:15:14 PM,0.536,25,-58
1/19/2021  1:15:13 PM,0.867,25,-52.5
1/19/2021  1:15:11 PM,0.04,25,-61
1/19/2021  1:14:56 PM,0.15,25,-61
1/19/2021  1:14:55 PM,0.292,25,-54.5
1/19/2021  1:14:52 PM,0.672,25,-60
1/19/2021  1:14:51 PM,1.742,25,-58
1/19/2021  1:14:04 PM,0.088,24,-61
1/19/2021  1:14:01 PM,0.191,25,-59
1/19/2021  1:14:00 PM,0.335,24,-59
1/19/2021  1:13:59 PM,0.763,25,-57.5
1/19/2021  1:13:29 PM,0.102,25,-58.5
1/19/2021  1:13:03 PM,0.038,25,-59.5
1/19/2021  1:12:59 PM,0.146,25,-60
1/19/2021  1:12:41 PM,0.106,25,-53.5
1/19/2021  1:12:04 PM,0.056,24,-60
1/19/2021  1:11:59 PM,0.166,24,-57
1/19/2021  1:11:58 PM,0.313,25,-50.5
1/19/2021  1:11:54 PM,0.173,25,-55.5
1/19/2021  1:11:51 PM,0.061,25,-60
1/19/2021  1:11:47 PM,0.188,25,-59
1/19/2021  1:11:33 PM,0.067,25,-55
1/19/2021  1:11:31 PM,0.192,25,-50.5
1/19/2021  1:11:29 PM,0.051,24,-49
1/19/2021  1:11:25 PM,0.152,24,-52.5
1/19/2021  1:11:24 PM,0.261,24,-60
1/19/2021  1:11:23 PM,0.483,25,-58.5
1/19/2021  1:11:22 PM,0.907,24,-59
1/19/2021  1:11:20 PM,3.695,24,-59.5
1/19/2021  1:11:11 PM,0.106,25,-56.5
1/19/2021  1:11:08 PM,0.227,25,-59
